"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"8729924121","0","SOUTH/WEST TOWNS WATER AND SANITATION","2004-12-15","start-actual","","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Implementation","1996","2013","50952613.954","38587605.288"
"8729935823","1","SURFACE TRANSPORT COORDINATION - UGANDA, RWANDA & DRC","1998-09-30","start-actual","1999-12-31","end-planned","Belgium","BEL","Uganda","UGA","210","Transport and storage","Completion","1998","1999","992647.186","305619.986"
"8729931550","1","LGDP - CAPACITY BUILDING (COMPONENT ONE)","2000-02-15","start-actual","2012-06-30","end-planned","Belgium|International Fund for Agricultural Development","BEL|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1999","2012","17461697.642","13973610.304"
"8729935804","1","BUDGET SUPPORT FOR PHC","1999-12-10","start-actual","2001-12-31","end-planned","Belgium","BEL","Uganda","UGA","510","General budget support","Completion","1999","2001","3412090.719","4827572.839"
"8729935834","1","LOCAL COUNCIL ELECTIONS 97/98","1997-09-10","start-actual","2000-12-31","end-planned","Belgium","BEL","Uganda","UGA","510","General budget support","Completion","1997","2000","266266.38","272450.168"
"8729935442","1","HUMAN RESOURCE SUPPORT TO JINJA HOSPITAL","2000-01-02","start-actual","2009-12-31","end-planned","China","CHN","Uganda","UGA","120","Health","Completion","1981","2009","1207174.239","412770.043"
"87299311041","0","JAPANESE INPUT PROGRAMME - KRII","1992-06-26","start-actual","1996-12-31","end-planned","Japan","JPN","Uganda","UGA","311","Agriculture","Completion","1992","1997","16436610.386","17286153.554"
"8729922715","0","MULTI-COUNTRY DEMOBILISATION PROJECT","1994-08-26","start-actual","1996-12-31","end-planned","Netherlands|United Kingdom|United States of America","NLD|GBR|USA","Uganda","UGA","151","Government and civil society, general","Completion","1993","2002","8060285.321","8235994.923"
"8729922714","0","REINTEGRATION OF VETERANS","1998-09-21","start-actual","","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Completion","1998","2002","10905000.0","11390565.0"
"8729931322","0","SUPPORT TO DISARMAMENT PROGRAMME","2005-06-06","start-actual","2005-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2005","2005","2409638.554","1204819.277"
"87299222022","0","ANIMAL GENETIC RESOURCE CENTRE","1994-04-01","start-actual","1999-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","1994","1999","2004539.204","1775738.733"
"8729926102","0","FARMING IN TETSE AREAS OF EAST AFRICA","2006-04-10","start-actual","2011-12-31","end-planned","African Development Fund|European Union","DAC|DAC","Uganda","UGA","311","Agriculture","Completion","2004","2011","7651523.223","6518820.458"
"8729927826","0","TSETSE CONTROL IN BUVUMA ISLAND","1996-07-05","start-actual","2007-06-30","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Completion","1996","2007","2002503.128","3622319.396"
"87299465159","0","UGANDA GOOD GOVERNANCE PROJECT (UGOGO)","2011-01-02","start-actual","2016-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2016","58836508.053","0.0"
"87299463212","1","KAMPALA NORTHERN BYPASS PHASE II","2012-12-17","start-actual","2020-12-17","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Implementation","2012","2020","48959608.323","0.0"
"8729921958","1","KAMPALA URBAN POOR SANITATION PROJECT","2002-06-12","start-actual","2012-07-31","end-planned","Belgium|France","BEL|FRA","Uganda","UGA","140","Water supply and sanitation","Completion","2002","2013","10132110.518","10417019.152"
"872992582","1","KAMPALA INSTITUTIONAL & INFRASTRUCTURE DEVELOPMENT PROJECT","2008-11-11","start-actual","2014-06-30","end-planned","China|International Development Association","CHN|DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2008","2014","42647990.652","36006716.251"
"8729931398","1","RESPONSE TO HIV/AIDS","2007-09-25","start-actual","2010-09-25","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","120","Health","Implementation","2007","2010","16784343.564","0.0"
"8729926105","1","MILLENNIUM SCIENCE INITIATIVES","2007-03-02","start-actual","2011-12-31","end-planned","International Development Association","DAC","Uganda","UGA","110","Education","Completion","2006","2013","30871491.875","31807860.031"
"8729925346","0","STRENGTHENING THE NORTHERN CORRIDOR","1998-11-20","start-actual","","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2012","120231623.199","88745386.792"
"87299463040","1","CREATING OPPORTUNITIES FOR SUSTAINABLE SPENDING ON ROADS-CROSS ROADS (WSP)","2012-06-04","start-actual","2015-02-28","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2012","2015","34718196.457","933125.972"
"87299383464","1","SOCIAL PROTECTION:POLICY DEV & CAP.","2012-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2012","770416.024","1487949.151"
"87299251556","0","ESTABLISHMENT AND CAPACITY BUILDING OF DISASTER RESPONSE","2012-01-02","start-actual","2014-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2014","770416.024","5972.006"
"8729931415","0","CLIMATE CHANGE PROJECT","2008-07-15","start-actual","2012-07-30","end-planned","Denmark/DANIDA|Japan","DNK|JPN","Uganda","UGA","140","Water supply and sanitation","Completion","2008","2012","7366472.599","5977729.898"
"87299464333","0","INSTITUTIONAL DEVELOPMENT PROGRAMME","2000-06-28","start-actual","2014-12-31","end-planned","Italy|Norway|Sweden","ITA|NOR|SWE","Uganda","UGA","110","Education","Implementation","1998","2014","62954707.754","53922308.958"
"87299462149","1","SUPPORT DIRECTORATE OF ETHICS AND INTEGRITY","2008-07-01","start-actual","2011-06-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Completion","2008","2011","0.0","0.0"
"87299251305","0","WATER AND ENVIRONMENT SANITATION PROGRAM","1995-04-04","start-actual","2013-12-31","end-planned","Denmark/DANIDA|Sweden|United Nations Children's Fund","DNK|SWE|DAC","Uganda","UGA","120","Health","Completion","1994","2013","217551213.592","53080158.604"
"87299463330","0","TECHNICAL COOPERATION FACILITY (TCF) 2004-2009","2004-01-01","start-actual","","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2004","2009","4006998.73","4178152.099"
"8729922329","0","UGANDA AIDS COMMISSION SECRETARIAT","2005-01-31","start-actual","2007-12-31","end-planned","Ireland|Norway|Sweden|United Nations Development Programme|World Health Organization","IRL|NOR|SWE|DAC|DAC","Uganda","UGA","120","Health","Completion","1990","2012","28314768.249","4137715.547"
"8729932225","0","PROMOTION OF RENEWABLE ENERGY AND ENERGY EFFICIENCY PROJECT- PREEEP","2009-02-03","start-actual","2016-12-31","end-planned","Germany|Nordic Development Fund","DEU|DAC","Uganda","UGA","230","Energy generation and supply","Implementation","2009","2016","110164291.369","306305.997"
"87299463220","1","TECHNICAL COOPERATION FACILITY IV","2012-10-17","start-actual","2018-10-17","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2018","3671970.624","273976.744"
"87299463213","1","TECHNICAL COOPERATION FACILITY (TCF III)","2009-08-20","start-actual","2015-08-20","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2009","2015","4477611.94","3914591.076"
"8729931431","0","G-2118 U GROWTH PROGRAMME (ABI TRUST)","2009-12-14","start-actual","2014-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Implementation","2009","2014","44036991.072","9275576.876"
"87299463326","0","TECHNICAL COOPERATION FACILITY II","2007-07-25","start-actual","2014-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2007","2014","3863464.187","3855274.598"
"87299381161","1","PRIDE/AFRICA IN UGANDA","1996-06-19","start-actual","2004-12-31","end-planned","Norway","NOR","Uganda","UGA","510","General budget support","Completion","1996","2004","3488138.898","6607686.548"
"87299462306","1","EVALUATION OF THE IMPLEMENTATION OF THE PARIS DECLARATION IN UGANDA,PHASE II","2010-07-01","start-actual","2010-10-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2010","2010","112887.931","0.0"
"87299462309","1","AUSTRIAN SCHOLARSHIP FUND","2008-10-15","start-actual","2010-07-31","end-planned","Austria","AUT","Uganda","UGA","110","Education","Completion","2008","2010","681990.463","0.0"
"87299462310","1","ECOLOGICAL REHABILITATION OF HOLY FAMILY HOSPITAL IN NYAPEA","2007-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","120","Health","Completion","2007","2012","625562.742","0.0"
"87299462314","1","BROADENING THE DEBATE ON TRANSITIONAL JUSTICE AFTER JUBA","2008-11-01","start-actual","2010-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2008","2010","402010.05","0.0"
"87299462315","1","SUPPORT TO ONGOING DEVELOPMENT OF AN INCLUSIVE AND PARTICIPATORY TRANSITIONAL JUSTICE PROCESS IN UGANDA","2011-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2011","2012","401445.783","0.0"
"87299462316","1","MAINSTREAMING HUMAN RIGHTS AND GENDER JUSTICE IN RESPONSE TO SGBV, WITH FOCUS ON NORTHERN UGANDA","2010-05-01","start-actual","2012-04-30","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2010","2012","484400.544","0.0"
"87299462317","1","SUPPORT TO A SUSTAINABLE COMMUNITY-BASED PEACE PROCESS IN NORTHERN UGANDA","2009-10-01","start-actual","2011-09-30","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2009","2011","99560.761","0.0"
"87299462318","1","PSYCHOSOCIAL SUPPORT PROJECT","2010-01-01","start-actual","2012-07-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2010","2012","200467.057","0.0"
"87299462319","1","BUILDING UP THE MEDIA'S CAPACITY TO PROMOTE GOOD GOVERNANCE, JUSTICE, AND RECONCILIATION IN RURAL UGANDA","2010-01-01","start-actual","2011-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Completion","2010","2011","395314.787","0.0"
"87299462320","1","WOMEN'S EMPOWERMENT FOR PEACE","2007-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Completion","2007","2012","1721142.302","0.0"
"87299462322","1","PROMOTING CIVIC ENGAGEMENT AND SOCIAL ACCOUNTABILITY IN POST CONFLICT AND RECOVERY COMMUNITIES IN NORTHERN UGANDA","2012-04-01","start-actual","2014-03-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2014","390625.0","0.0"
"87299462323","0","EMPOWER WOMEN FOR WOMEN'S EMPOWERMENT","2009-04-01","start-actual","2011-12-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Completion","2009","2011","201562.334","0.0"
"87299462324","1","FAMILY STRENGTHENING PROGRAMME IN KAKIRI","2010-03-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Completion","2010","2012","102870.572","0.0"
"87299462325","1","EMERGENCY WATER SUPPLY AND SANITARY FACILITIES FOR RETURNING POPULATIONS IN LIRA AND KITGUM","2007-12-01","start-actual","2009-03-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2007","2009","950292.397","0.0"
"87299462911","1","WATER, AGRICULTURE, AND SANITATION INTEGRATED PROGRAMME IN RAKAI","2007-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2007","2012","333657.179","0.0"
"87299462910","1","EVALUATION OF KISORO AND KITGUM TOWN WATER SUPPLY PROJECTS","2009-05-01","start-actual","2009-09-30","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2009","2009","35326.086","0.0"
"87299462326","1","SUSTAINABLE WATER SUPPLY AND SANITATION SERVICE DELIVERY IN PADER DISTRICT","2010-03-01","start-actual","2013-02-28","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2010","2013","1032841.961","0.0"
"87299462327","1","LEARNING FOR PRACTICE, POLICY ON HOUSEHOLD, SCHOOL SANITATION AND HYGIENE IN NORTHERN UGANDA","2009-11-01","start-actual","2012-03-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2009","2012","521609.538","0.0"
"87299462328","1","COMPONENTS: SUPPORT TO JWSSPS PROGRAMME MANAGEMENT AND TA","2008-07-01","start-actual","2013-06-30","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2008","2013","1259760.194","0.0"
"87299462330","1","KIGEZI BUSINESS DEVELOPMENT SERVICES","2005-03-21","start-actual","2008-03-31","end-planned","Austria","AUT","Uganda","UGA","331","Trade policy and regulations","Completion","2005","2008","707711.051","0.0"
"87299462331","0","SUSTAINABLE TIMBER-BASED BATCH PRODUCTION","2005-12-01","start-actual","2008-11-30","end-planned","Austria","AUT","Uganda","UGA","331","Trade policy and regulations","Completion","2005","2008","481317.365","0.0"
"87299462332","1","WAGWOK KUC","2012-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2012","2012","69948.186","0.0"
"87299462334","1","YES II UGANDA","2013-01-01","start-actual","2014-12-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Implementation","2013","2014","213454.1","0.0"
"87299462335","1","WATSAN LACOR HOSPITAL UGANDA","2013-01-01","start-actual","2015-12-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Implementation","2013","2015","771610.0","0.0"
