"","NAME_0","NAME_1","NAME_2","NAME_3_unique","project_id","project_location_id","precision_code","geoname_id","place_name","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements","NAME_3","NAME_0.id","NAME_1.id","NAME_2.id","NAME_3.id"
"2048","Uganda","Rakai","Kakuuto","Kasasa Kakuuto",8729928118,"8729928118_443363",3,443363,"Rakai District","ADM2","second-order administrative division","6295630|6255146|UG|C|443363","Earth|Africa|Uganda|Central Region|Rakai District",1,1,1,"L.VICTORIA ENVIRONMENT MANAGEMENT PROJECT","2010-01-28","start-actual","2013-06-30","end-planned","International Development Association","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation",2009,2013,28070175.438,9910580.346,1122807.01752,396423.21384,"Kasasa",1,51,73,399
"2049","Uganda","Rakai","Kooki","Kyalulangira Kooki",87299462575,"87299462575_7732540",1,7732540,"Kyalulangira","ADM4","fourth-order administrative division","6295630|6255146|UG|C|443363|8644135|7732540","Earth|Africa|Uganda|Central Region|Rakai District|Kooki|Kyalulangira",1,1,1,"THE PROJECT FOR CONSTRUCTION OF CLASSROOM BLOCKS AT ST. JOHN BOSCO MWERUKA PRIMARY SCHOOL","2008-08-12","start-actual","2010-09-29","end-planned","Japan","JPN","Uganda","UGA","110","Education","Completion",2008,2010,88441,158088136,88441,158088136,"Kyalulangira",1,51,96,531
"2050","Uganda","Rakai","Kooki","Kyalulangira Kooki",8729938854,"8729938854_8638694",1,8638694,"Kiziba","ADM5","fifth-order administrative division","6295630|6255146|UG|C|8638694","Earth|Africa|Uganda|Central Region|Kiziba",1,1,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Kyalulangira",1,51,96,531
"2051","Uganda","Rakai","Kyotera","Nabigasa Kyotera",87299462546,"87299462546_232132",1,232132,"Kasambya","PPL","populated place","6295630|6255146|UG|C|443363|232132","Earth|Africa|Uganda|Central Region|Rakai District|Kasambya",1,2,1,"THE PROJECT FOR IMPROVEMENT OF FACILITIES AT KYOTERA MEDICAL CENTER","2011-01-27","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Completion",2011,2013,97675,88122.058,97675,88122.058,"Nabigasa",1,51,103,697
"2052","Uganda","Rukungiri","Bufumbira","Bugangari Bufumbira",8729922214,"8729922214_443364",3,443364,"Rukungiri District","ADM2","second-order administrative division","6295630|6255146|UG|W|443364","Earth|Africa|Uganda|Western Region|Rukungiri District",1,1,1,"APPROPRIATE RENEWABLE TECHNOLOGIES","2011-02-01","start-actual","","end-planned","Islamic Development Bank","DAC","Uganda","UGA","151","Government and civil society, general","Implementation",2011,2012,253000,108275,19461.5384615,8328.84615385,"Bugangari",1,52,15,102
"2053","Uganda","Rukungiri","Bufumbira","Bugangari Bufumbira",8729938740,"8729938740_443364",3,443364,"Rukungiri District","ADM2","second-order administrative division","6295630|6255146|UG|W|443364","Earth|Africa|Uganda|Western Region|Rukungiri District",1,1,1,"RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion",2006,2010,58910162.002,62374450.898,525983.589304,556914.740161,"Bugangari",1,52,15,102
"2054","Uganda","Rukungiri","Bufumbira","Bugangari Bufumbira",8729932236,"8729932236_443364",3,443364,"Rukungiri District","ADM2","second-order administrative division","6295630|6255146|UG|W|443364","Earth|Africa|Uganda|Western Region|Rukungiri District",1,1,1,"SEXUAL AND REPRODUCTIVE HEALTH","2007-10-23","start-actual","2012-03-31","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Implementation",2007,2012,4300000,3007233,186956.521739,130749.26087,"Bugangari",1,52,15,102
"2055","Uganda","Rukungiri","Bufumbira","Bugangari Bufumbira",87299462391,"87299462391_443364",3,443364,"Rukungiri District","ADM2","second-order administrative division","6295630|6255146|UG|W|443364","Earth|Africa|Uganda|Western Region|Rukungiri District",1,1,1,"SECURING UGANDA'S RIGHTS TO ESSENTIAL MEDICINES PROGRAM (SURE)","","start-actual","2014-07-16","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,37830000,12161000,630500,202683.333333,"Bugangari",1,52,15,102
"2056","Uganda","Rukungiri","Bufumbira","Kagunga Bufumbira",87299462365,"87299462365_232769",1,232769,"Kagunga","PPL","populated place","6295630|6255146|UG|W|443364|232769","Earth|Africa|Uganda|Western Region|Rukungiri District|Kagunga",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Kagunga",1,52,15,324
"2057","Uganda","Rukungiri","Bufumbira","Kagunga Bufumbira",87299462377,"87299462377_232769",1,232769,"Kagunga","PPL","populated place","6295630|6255146|UG|W|443364|232769","Earth|Africa|Uganda|Western Region|Rukungiri District|Kagunga",1,2,1,"STRENGTHENING PARTNERSHIPS, RESULTS, AND INNOVATIONS FOR NUTRITION GLOBALLY (SPRING)","2012-05-01","start-actual","2017-04-30","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2012,2017,6150000,0,125510.204082,0,"Kagunga",1,52,15,324
"2058","Uganda","Rukungiri","Rubabo","Buyanja Rubabo",8729938854,"8729938854_226600",1,226600,"Rukungiri","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443364|226600","Earth|Africa|Uganda|Western Region|Rukungiri District|Rukungiri",1,2,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Buyanja",1,52,143,218
"2059","Uganda","Rukungiri","Rubabo","Buyanja Rubabo",87299462377,"87299462377_227476",1,227476,"Nyakibale","PPL","populated place","6295630|6255146|UG|W|443364|227476","Earth|Africa|Uganda|Western Region|Rukungiri District|Nyakibale",1,2,1,"STRENGTHENING PARTNERSHIPS, RESULTS, AND INNOVATIONS FOR NUTRITION GLOBALLY (SPRING)","2012-05-01","start-actual","2017-04-30","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2012,2017,6150000,0,125510.204082,0,"Buyanja",1,52,143,218
"2060","Uganda","Rukungiri","Rubabo","Nyarushanje Rubabo",87299462355,"87299462355_231667",1,231667,"Kebisoni","PPL","populated place","6295630|6255146|UG|W|443364|231667","Earth|Africa|Uganda|Western Region|Rukungiri District|Kebisoni",1,2,1,"STRENGTHENING DECENTRALIZATION FOR SUSTAINABILITY (SDS)","2010-04-19","start-actual","2015-04-17","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2015,39990270,12090800,571289.571429,172725.714286,"Nyarushanje",1,52,143,806
"2061","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",8729922440,"8729922440_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"EMERGENCY CONSTRUCTION & REHABILITATION OF PRIMARY SCHOOLS","2007-09-18","start-actual","2009-12-31","end-planned","China","CHN","Uganda","UGA","110","Education","Completion",2007,2009,1327406.022,1463914.507,663703.011,731957.2535,"Lugusulu",1,53,117,589
"2062","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",87299463315,"87299463315_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"GCCA-GLOBAL CLIMATE CHANGE ALLIANCE-CONTRIBUTION AGREEMENT WITH FAO","2012-01-01","start-actual","2016-07-09","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation",2012,2016,14248704.663,4718528.498,2374784.1105,786421.416333,"Lugusulu",1,53,117,589
"2063","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",8729938740,"8729938740_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion",2006,2010,58910162.002,62374450.898,525983.589304,556914.740161,"Lugusulu",1,53,117,589
"2064","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",87299464068,"87299464068_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"INTEGRATED DRYLANDS DEVELOPMENT PROGRAMME (IDDP)- SUPPORT FOR THE IMPLEMENTATION OF UNCCD IN THE CONTEXT OF TERRAFRICA INTIATIVE","2013-01-01","start-actual","2014-12-31","end-planned","United Nations Development Programme","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation",2013,2014,0,0,0,0,"Lugusulu",1,53,117,589
"2065","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",87299462391,"87299462391_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"SECURING UGANDA'S RIGHTS TO ESSENTIAL MEDICINES PROGRAM (SURE)","","start-actual","2014-07-16","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,37830000,12161000,630500,202683.333333,"Lugusulu",1,53,117,589
"2066","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",87299463388,"87299463388_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"SECURING A STRONGER FUTURE FOR POOR AND DISADVANTAGED GROUPS AT HIGH RISK OF MORTALITY AND MORBIDITY IN 18 DISTRICTS IN UGANDA","2006-12-19","start-actual","","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion",2006,2012,876544.137,909683.489,48696.8965,50537.9716111,"Lugusulu",1,53,117,589
"2067","Uganda","Sembabule","Mawogola","Lugusulu Mawogola",8729928118,"8729928118_443787",3,443787,"Sembabule District","ADM2","second-order administrative division","6295630|6255146|UG|C|443787","Earth|Africa|Uganda|Central Region|Sembabule District",1,1,1,"L.VICTORIA ENVIRONMENT MANAGEMENT PROJECT","2010-01-28","start-actual","2013-06-30","end-planned","International Development Association","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation",2009,2013,28070175.438,9910580.346,1122807.01752,396423.21384,"Lugusulu",1,53,117,589
"2068","Uganda","Sembabule","Mawogola","Mateete Mawogola",8729938854,"8729938854_229334",1,229334,"Matete","PPL","populated place","6295630|6255146|UG|C|443787|229334","Earth|Africa|Uganda|Central Region|Sembabule District|Matete",1,2,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Mateete",1,53,117,638
"2069","Uganda","Sironko","Budadiri","Buwalasi Budadiri",87299462561,"87299462561_233912",1,233912,"Buwalasi","PPL","populated place","6295630|6255146|UG|E|448223|233912","Earth|Africa|Uganda|Eastern Region|Sironko District|Buwalasi",1,2,1,"THE PROJECT FOR IMPROVEMENT OF ACCESS TO SAFE WATER IN SIRONKO DISTRICT","2010-09-03","start-actual","","end-planned","Japan","JPN","Uganda","UGA","140","Water supply and sanitation","Completion",2010,2011,35.105,51601690.931,35.105,51601690.931,"Buwalasi",1,54,12,210
"2070","Uganda","Sironko","Budadiri","Buyobo Budadiri",87299462865,"87299462865_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"OPM- UGANDA INVESTMENT AUTHORITY (PRDP)","2010-07-29","start-actual","2014-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2014,0,777604.976,0,20463.2888421,"Buyobo",1,54,12,222
"2071","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729938854,"8729938854_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Buyobo",1,54,12,222
"2072","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729922193,"8729922193_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"NORTHERN UGANDA SOCIAL ACTION FUND (NUSAF)","2012-02-09","start-actual","2014-08-31","end-planned","International Development Association","DAC","Uganda","UGA","151","Government and civil society, general","Implementation",2009,2014,139410967.476,87588840.519,3767863.98584,2367265.95997,"Buyobo",1,54,12,222
"2073","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729925127,"8729925127_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"PRDP","2008-12-03","start-actual","2009-06-30","end-planned","Norway","NOR","Uganda","UGA","311|110","Agriculture|Education","Completion",2008,2010,4698996.89,10315279.203,123657.812895,271454.715868,"Buyobo",1,54,12,222
"2074","Uganda","Sironko","Budadiri","Buyobo Budadiri",87299221949,"87299221949_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"8 DISTRICTS ROAD NETWORK - FEEDER ROADS","1998-12-10","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Completion",1998,2005,20896184.893,12404282.992,1393078.99287,826952.199467,"Buyobo",1,54,12,222
"2075","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729922263,"8729922263_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"SUPPORT TO POLICE - PRDP","2007-11-28","start-actual","2009-06-30","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion",2007,2009,4405286.343,0,115928.587974,0,"Buyobo",1,54,12,222
"2076","Uganda","Sironko","Budadiri","Buyobo Budadiri",87299463034,"87299463034_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"IMPROVING ACCESS TO HEALTH CARE IN NORTHERN UGANDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Implementation",2012,2012,0,466562.986,0,12277.9733158,"Buyobo",1,54,12,222
"2077","Uganda","Sironko","Budadiri","Buyobo Budadiri",87299462603,"87299462603_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"IMPLEMENTATION OF THE NATIONAL PLAN OF DISASTER PREPAREDNESS UGANDA","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","151","Government and civil society, general","Implementation",2012,2012,0,690548.122,0,18663.4627568,"Buyobo",1,54,12,222
"2078","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729938854,"8729938854_8630112",1,8630112,"Bugwagi","PPL","populated place","6295630|6255146|UG|E|8630112","Earth|Africa|Uganda|Eastern Region|Bugwagi",1,2,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Buyobo",1,54,12,222
"2079","Uganda","Sironko","Budadiri","Buyobo Budadiri",87299462866,"87299462866_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"OPM- NORTHERN UGANDA YOUTH DEVELOPMENT CENTRE (PRDP)","2010-07-29","start-actual","2014-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2014,0,0,0,0,"Buyobo",1,54,12,222
"2080","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729924579,"8729924579_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion",2001,2007,48129032.258,44965761.017,1552549.42768,1450508.4199,"Buyobo",1,54,12,222
"2081","Uganda","Sironko","Budadiri","Buyobo Budadiri",8729938740,"8729938740_448223",3,448223,"Sironko District","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District",1,1,1,"RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion",2006,2010,58910162.002,62374450.898,525983.589304,556914.740161,"Buyobo",1,54,12,222
